,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,-,DNB,-,-,1,0,,v New Zealand,Christchurch,14 Feb 2015
1,2,65,-,-,-,-,-,,v New Zealand,Christchurch,14 Feb 2015
2,1,-,DNB,-,-,1,0,,v Afghanistan,Dunedin,22 Feb 2015
3,2,0,-,-,-,-,-,,v Afghanistan,Dunedin,22 Feb 2015
4,1,52,-,-,-,-,-,,v Bangladesh,Melbourne,26 Feb 2015
