,Inns,Score,Overs,Conc,Wkts,Ct,St,empty,Opposition,Ground,Start Date
0,1,24,-,-,-,-,-,,v Scotland,Hobart,11 Mar 2015
1,2,-,DNB,-,-,0,0,,v Scotland,Hobart,11 Mar 2015
2,1,3,-,-,-,-,-,,v South Africa,Sydney,18 Mar 2015
3,2,-,DNB,-,-,0,0,,v South Africa,Sydney,18 Mar 2015
4,1,29,-,-,-,-,-,,v New Zealand,Cardiff,1 Jun 2019
